from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,deprel,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,to_node_Degree,from_node_Voice,to_node_NumType,from_node_NumType,from_node_Degree,to_node_Poss,from_node_Poss,to_node_Tense,to_node_VerbForm,from_node_Gender,to_node_Mood,to_node_Voice,to_node_Reflex,to_node_Foreign
live.v.01,,,,,live,VERB,VBG,time.n.08,,Duration,en/p01/d2612,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Boston,PROPN,NNP,Boston,,Name,en/p01/d2612,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Unit,en/p01/d2612,,,,,,,,,,,,,,,,,,,,,,,,,
one.n.01,,Sing,,,one,NOUN,NN,large.a.01,amod,Theme,en/p01/d0879,,,,,,,large,ADJ,JJ,,,Pos,,,,,,,,,,,,,
one.n.01,,Sing,,,one,NOUN,NN,time.n.08,,Time,en/p01/d0879,,,,,,,,,,,,,,,,,,,,,,,,,
one.n.01,,Sing,,,one,NOUN,NN,room.n.01,nsubj,Co-Theme,en/p01/d0879,,,,Sing,,,room,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p01/d0879,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mr.,PROPN,NNP,Mr.,,Value,en/p01/d0879,,,,,,,,,,,,,,,,,,,,,,,,,
room.n.01,,Sing,,,room,NOUN,NN,female.n.02,nmod:poss,Attribute,en/p01/d0879,,,,Sing,,,Mr.,PROPN,NNP,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1809,,,,,,,,,,,,,,,,,,,,,,,,,
intoxicating.a.01,,,,,intoxicating,ADJ,JJ,wine.n.01,nsubj,AttributeOf,en/p10/d1809,,,,Sing,,,wine,NOUN,NN,,,,,,,Pos,,,,,,,,,
intoxicating.a.01,,,,,intoxicating,ADJ,JJ,time.n.08,,Time,en/p10/d1809,,,,,,,,,,,,,,,,Pos,,,,,,,,,
intoxicating.a.01,,,,,intoxicating,ADJ,JJ,very.r.01,advmod,Degree,en/p10/d1809,,,,,,,very,ADV,RB,,,,,,,Pos,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d2126,,,,,,,,,,,,,,,,,,,,,,,,,
quit.v.01,,,,,quit,VERB,VBD,female.n.02,nsubj,Agent,en/p10/d2126,Pres,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
quit.v.01,,,,,quit,VERB,VBD,time.n.08,,Time,en/p10/d2126,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2126,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Oscar,PROPN,NNP,Oscar,,Name,en/p10/d0893,,,,,,,,,,,,,,,,,,,,,,,,,
mum'_dog.n.01,,Sing,,,dog,NOUN,NN,female.n.02,nsubj,Theme,en/p10/d0893,,,,Sing,,,Oscar,PROPN,NNP,,,,,,,,,,,,,,,,
mum'_dog.n.01,,Sing,,,dog,NOUN,NN,time.n.08,,Co-Theme,en/p10/d0893,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Owner,en/p10/d0893,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3477,,,,,,,,,,,,,,,,,,,,,,,,,
give.v.03,,,,,give,VERB,VB,time.n.08,,Agent,en/p10/d3477,,Fin,,,,,,,,Imp,,,,,,,,,,,,,,,
give.v.03,,,,,give,VERB,VB,book.n.02,obj,Theme,en/p10/d3477,,Fin,,Sing,,,book,NOUN,NN,Imp,,,,,,,,,,,,,,,
give.v.03,,,,,give,VERB,VB,female.n.02,obl,Recipient,en/p10/d3477,,Fin,,Sing,,,Ramu,PROPN,NNP,Imp,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Ramu,PROPN,NNP,Ramu,,Name,en/p10/d3477,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Plur,,,Finns,PROPN,NNPS,many.a.01,amod,Quantity,en/p10/d1955,,,,,,,many,ADJ,JJ,,,Pos,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1955,,,,,,,,,,,,,,,,,,,,,,,,,
interested.a.01,,,,,interested,ADJ,JJ,female.n.02,nsubj,Experiencer,en/p10/d1955,,,,Plur,,,Finns,PROPN,NNPS,,,,,,,Pos,,,,,,,,,
interested.a.01,,,,,interested,ADJ,JJ,time.n.08,,Time,en/p10/d1955,,,,,,,,,,,,,,,,Pos,,,,,,,,,
interested.a.01,,,,,interested,ADJ,JJ,culture.n.01,obl,Stimulus,en/p10/d1955,,,,Sing,,,culture,NOUN,NN,,,,,,,Pos,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d2211,,,,,,,,,,,,,,,,,,,,,,,,,
stepson.n.01,,Sing,,,stepson,NOUN,NN,female.n.02,nsubj,Theme,en/p10/d2211,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
stepson.n.01,,Sing,,,stepson,NOUN,NN,time.n.08,,Co-Theme,en/p10/d2211,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p10/d2211,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p10/d1403,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,TSU,en/p10/d1403,,,,,,,,,,,,,,,,,,,,,,,,,
speak.v.03,,,,,speak,VERB,VB,time.n.08,,Agent,en/p10/d1403,,Inf,,,,,,,,,,,,,,,,,,,,,,,
speak.v.03,,,,,speak,VERB,VB,female.n.02,nsubj,Time,en/p10/d1403,,Inf,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
speak.v.03,,,,,speak,VERB,VB,female.n.02,obl,Co-Agent,en/p10/d1403,,Inf,,Sing,,,Mary,PROPN,NNP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p10/d1403,,,,,,,,,,,,,,,,,,,,,,,,,
climb_up.v.01,,,,,climb,VERB,VBD,tree.n.01,obj,Theme,en/p10/d2248,Past,Fin,,Sing,,,tree,NOUN,NN,Ind,,,,,,,,,,,,,,,
climb_up.v.01,,,,,climb,VERB,VBD,time.n.08,,Time,en/p10/d2248,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
climb_up.v.01,,,,,climb,VERB,VBD,monkey.n.01,nsubj,Path,en/p10/d2248,Past,Fin,,Sing,,,monkey,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2248,,,,,,,,,,,,,,,,,,,,,,,,,
father.n.01,,Sing,,,father,NOUN,NN,person.n.01,nmod:poss,Role,en/p10/d1831,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,,,Yes,,,,,,,,
person.n.01,,Sing,1,Prs,my,PRON,PRP$,speaker,,Of,en/p10/d1831,,,,,,,,,,,,,,,,,,Yes,,,,,,,
engineer.n.01,,Sing,,,engineer,NOUN,NN,father.n.01,nsubj,Theme,en/p10/d1831,,,,Sing,,,father,NOUN,NN,,,,,,,,,,,,,,,,
engineer.n.01,,Sing,,,engineer,NOUN,NN,time.n.08,,Co-Theme,en/p10/d1831,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p10/d1831,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d0899,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d0899,,,,,,,,,,,,,,,,,,,,,,,,,
tired.a.01,,,,,tired,ADJ,JJ,person.n.01,nsubj,Experiencer,en/p10/d0899,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,Pos,,,,,,,,,
tired.a.01,,,,,tired,ADJ,JJ,time.n.08,,Time,en/p10/d0899,,,,,,,,,,,,,,,,Pos,,,,,,,,,
tired.a.01,,,,,tired,ADJ,JJ,so.r.01,advmod,Degree,en/p10/d0899,,,,,,,so,ADV,RB,,,,,,,Pos,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3276,,,,,,,,,,,,,,,,,,,,,,,,,
push.v.01,,,2,,push,VERB,VB,time.n.08,,Agent,en/p10/d3276,,Fin,,,,,,,,Imp,,,,,,,,,,,,,,,
push.v.01,,,2,,push,VERB,VB,button.n.02,obj,Theme,en/p10/d3276,,Fin,,Sing,,,button,NOUN,NN,Imp,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d3267,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Acc,,2,Prs,you,PRON,PRP,hearer,,Theme,en/p10/d3267,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Acc,,2,Prs,you,PRON,PRP,person.n.01,nsubj,Time,en/p10/d3267,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
person.n.01,Acc,,2,Prs,you,PRON,PRP,time.n.08,,Co-Theme,en/p10/d3267,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3267,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2384,,,,,,,,,,,,,,,,,,,,,,,,,
white.a.01,,,,,white,ADJ,JJ,eagle.n.01,nsubj,ColourOf,en/p10/d2384,,,,Sing,,,eagle,NOUN,NN,,,,,,,Pos,,,,,,,,,
white.a.01,,,,,white,ADJ,JJ,time.n.08,,Time,en/p10/d2384,,,,,,,,,,,,,,,,Pos,,,,,,,,,
have.v.01,,,,,have,VERB,VBD,male.n.02,nsubj,Pivot,en/p10/d0853,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VBD,daughter.n.01,obj,Time,en/p10/d0853,Past,Fin,,Sing,,,daughter,NOUN,NN,Ind,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VBD,time.n.08,,Theme,en/p10/d0853,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
daughter.n.01,,Sing,,,daughter,NOUN,NN,one,nummod,TPR,en/p10/d0853,,,,,,,one,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p10/d0853,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d1512,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d1512,,,,,,,,,,,,,,,,,,,,,,,,,
put.v.01,,,,,put,VERB,VBG,female.n.02,nsubj,Agent,en/p10/d1512,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
put.v.01,,,,,put,VERB,VBG,time.n.08,,Time,en/p10/d1512,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
put.v.01,,,,,put,VERB,VBG,child.n.01,obj,Theme,en/p10/d1512,Pres,Part,,Plur,,,child,NOUN,NNS,,,,,,,,,,,,,,,,
put.v.01,,,,,put,VERB,VBG,bed.n.01,obl,Destination,en/p10/d1512,Pres,Part,,Sing,,,bed,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d0040,,,,,,,,,,,,,,,,,,,,,,,,,
burrow.v.01,,,,,burrow,VERB,VBG,hole.n.01,obj,Agent,en/p10/d0040,Pres,Part,,Sing,,,hole,NOUN,NN,,,,,,,,,,,,,,,,
burrow.v.01,,,,,burrow,VERB,VBG,time.n.08,,Time,en/p10/d0040,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
burrow.v.01,,,,,burrow,VERB,VBG,badger.n.02,nsubj,Result,en/p10/d0040,Pres,Part,,Sing,,,badger,NOUN,NN,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d2140,,,,,,,,,,,,,,,,,,,,,,,,,
skip.v.01,,,,,skip,VERB,VBD,person.n.01,nsubj,Agent,en/p10/d2140,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
skip.v.01,,,,,skip,VERB,VBD,time.n.08,,Time,en/p10/d2140,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
skip.v.01,,,,,skip,VERB,VBD,breakfast.n.01,obj,Theme,en/p10/d2140,Past,Fin,,Sing,,,breakfast,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2140,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,2,Prs,you,PRON,PRP,hearer,,EQU,en/p10/d3187,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3187,,,,,,,,,,,,,,,,,,,,,,,,,
terrible.a.01,,,,,terrible,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p10/d3187,,,Nom,Sing,2,Prs,you,PRON,PRP,,,,,,,Pos,,,,,,,,,
terrible.a.01,,,,,terrible,ADJ,JJ,time.n.08,,Time,en/p10/d3187,,,,,,,,,,,,,,,,Pos,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d2561,,,,,,,,,,,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,female.n.02,nsubj,Pivot,en/p10/d2561,Pres,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,time.n.08,,Time,en/p10/d2561,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,boat.n.01,obj,Theme,en/p10/d2561,Pres,Fin,,Sing,,,boat,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2561,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d0825,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d0825,,,,,,,,,,,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VB,person.n.01,nsubj,Pivot,en/p10/d0825,,Inf,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VB,time.n.08,,Time,en/p10/d0825,,Inf,,,,,,,,,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VB,bicycle.n.01,obj,Theme,en/p10/d0825,,Inf,,Sing,,,bicycle,NOUN,NN,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d2032,,,,,,,,,,,,,,,,,,,,,,,,,
tell.v.02,,,,,tell,VERB,VBD,person.n.01,nsubj,Agent,en/p10/d2032,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
tell.v.02,,,,,tell,VERB,VBD,time.n.08,,Time,en/p10/d2032,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
tell.v.02,,,,,tell,VERB,VBD,male.n.02,iobj,Recipient,en/p10/d2032,Past,Fin,Acc,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2032,,,,,,,,,,,,,,,,,,,,,,,,,
son.n.01,,Sing,,,son,NOUN,NN,person.n.01,nmod:poss,Role,en/p10/d2334,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,,,Yes,,,,,,,,
person.n.01,,Sing,1,Prs,my,PRON,PRP$,speaker,,Of,en/p10/d2334,,,,,,,,,,,,,,,,,,Yes,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2334,,,,,,,,,,,,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VBG,son.n.01,nsubj,Agent,en/p10/d2334,Pres,Part,,Sing,,,son,NOUN,NN,,,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VBG,time.n.08,,Time,en/p10/d2334,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VBG,rain.n.01,obl,Location,en/p10/d2334,Pres,Part,,Sing,,,rain,NOUN,NN,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,2,Prs,you,PRON,PRP,hearer,,EQU,en/p10/d2180,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2180,,,,,,,,,,,,,,,,,,,,,,,,,
wise.a.01,,,,,wise,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p10/d2180,,,Nom,Sing,2,Prs,you,PRON,PRP,,,,,,,Pos,,,,,,,,,
wise.a.01,,,,,wise,ADJ,JJ,time.n.08,,Time,en/p10/d2180,,,,,,,,,,,,,,,,Pos,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d2163,,,,,,,,,,,,,,,,,,,,,,,,,
meet.v.01,,,,,meet,VERB,VBN,person.n.01,nsubj,Theme,en/p10/d2163,Past,Part,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
meet.v.01,,,,,meet,VERB,VBN,time.n.08,,Time,en/p10/d2163,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
meet.v.01,,,,,meet,VERB,VBN,female.n.02,obj,Co-Theme,en/p10/d2163,Past,Part,Acc,Sing,3,Prs,she,PRON,PRP,,Fem,,,,,,,,,,,,,,
meet.v.01,,,,,meet,VERB,VBN,somewhere.r.01,advmod,Location,en/p10/d2163,Past,Part,,,,,somewhere,ADV,RB,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2163,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d3170,,,,,,,,,,,,,,,,,,,,,,,,,
sharpen.v.01,,,,,sharpen,VERB,VBD,female.n.02,nsubj,Agent,en/p10/d3170,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
sharpen.v.01,,,,,sharpen,VERB,VBD,time.n.08,,Time,en/p10/d3170,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
sharpen.v.01,,,,,sharpen,VERB,VBD,knife.n.01,obj,Patient,en/p10/d3170,Past,Fin,,Sing,,,knife,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d3170,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d2335,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2335,,,,,,,,,,,,,,,,,,,,,,,,,
unarmed.a.01,,,,,unarmed,ADJ,JJ,female.n.02,nsubj,AttributeOf,en/p10/d2335,,,,Sing,,,Tom,PROPN,NNP,,,,,,,Pos,,,,,,,,,
unarmed.a.01,,,,,unarmed,ADJ,JJ,time.n.08,,Time,en/p10/d2335,,,,,,,,,,,,,,,,Pos,,,,,,,,,
where.r.01,,,,Int,where,ADV,WRB,time.n.08,,Time,en/p10/d0827,,,,,,,,,,,,,,,,,,,,,,,,,
where.r.01,,,,Int,where,ADV,WRB,newspaper.n.03,nsubj,Theme,en/p10/d0827,,,,Sing,,,newspaper,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d0827,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d3078,,,,,,,,,,,,,,,,,,,,,,,,,
fresh.a.01,,,,,fresh,ADJ,JJ,this.n.01,nsubj,AttributeOf,en/p10/d3078,,,,Plur,,Dem,this,PRON,DT,,,,,,,Pos,,,,,,,,,
fresh.a.01,,,,,fresh,ADJ,JJ,time.n.08,,Time,en/p10/d3078,,,,,,,,,,,,,,,,Pos,,,,,,,,,
father.n.01,,Sing,,,father,NOUN,NN,female.n.02,nmod:poss,Role,en/p10/d2444,,,,Sing,,,Bob,PROPN,NNP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Bob,PROPN,NNP,Bob,,Of,en/p10/d2444,,,,,,,,,,,,,,,,,,,,,,,,,
work.v.02,,Sing,3,,work,VERB,VBZ,father.n.01,nsubj,Agent,en/p10/d2444,Pres,Fin,,Sing,,,father,NOUN,NN,Ind,,,,,,,,,,,,,,,
work.v.02,,Sing,3,,work,VERB,VBZ,time.n.08,,Time,en/p10/d2444,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
work.v.02,,Sing,3,,work,VERB,VBZ,car_factory.n.01,obl,Location,en/p10/d2444,Pres,Fin,,Sing,,,factory,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p10/d2444,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom's,PROPN,NNP,suitcase.n.01,nsubj,Theme,en/p10/d1615,,,,Plur,,,suitcase,NOUN,NNS,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom's,PROPN,NNP,time.n.08,,Co-Theme,en/p10/d1615,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,User,en/p10/d1615,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d3322,,,,,,,,,,,,,,,,,,,,,,,,,
score.v.01,,,,,score,VERB,VBD,female.n.02,nsubj,Agent,en/p10/d3322,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
score.v.01,,,,,score,VERB,VBD,goal.n.04,obj,Time,en/p10/d3322,Past,Fin,,Plur,,,goal,NOUN,NNS,Ind,,,,,,,,,,,,,,,
score.v.01,,,,,score,VERB,VBD,time.n.08,,Theme,en/p10/d3322,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
goal.n.04,,Plur,,,goal,NOUN,NNS,three,nummod,TPR,en/p10/d3322,,,,,,,three,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p10/d3322,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,EQU,en/p10/d3128,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p10/d3128,,,,,,,,,,,,,,,,,,,,,,,,,
retire.v.01,,,,,retire,VERB,VBN,female.n.02,nsubj,Time,en/p10/d3128,Past,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
retire.v.01,,,,,retire,VERB,VBN,time.n.08,,AttributeOf,en/p10/d3128,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
spend.v.01,,Sing,3,,spend,VERB,VBZ,advertising.n.01,obl,Agent,en/p10/d3493,Pres,Fin,,Sing,,,advertising,NOUN,NN,Ind,,,,,,,,,,,,,,,
spend.v.01,,Sing,3,,spend,VERB,VBZ,lot.n.01,obj,Time,en/p10/d3493,Pres,Fin,,Sing,,,lot,NOUN,NN,Ind,,,,,,,,,,,,,,,
spend.v.01,,Sing,3,,spend,VERB,VBZ,time.n.08,,Asset,en/p10/d3493,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
spend.v.01,,Sing,3,,spend,VERB,VBZ,company.n.01,nsubj,Theme,en/p10/d3493,Pres,Fin,,Sing,,,company,NOUN,NN,Ind,,,,,,,,,,,,,,,
lot.n.01,,Sing,,,lot,NOUN,NN,money.n.01,nmod,EQU,en/p10/d3493,,,,Sing,,,money,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p10/d3493,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,William,PROPN,NNP,William,,TPR,en/p10/d1983,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p10/d1983,,,,,,,,,,,,,,,,,,,,,,,,,
defeat.v.01,,,,,defeat,VERB,VB,who.n.01,obj,Co-Agent,en/p10/d1983,,Inf,,,,Int,who,PRON,WP,,,,,,,,,,,,,,,,
defeat.v.01,,,,,defeat,VERB,VB,female.n.02,nsubj,Time,en/p10/d1983,,Inf,,Sing,,,William,PROPN,NNP,,,,,,,,,,,,,,,,
defeat.v.01,,,,,defeat,VERB,VB,time.n.08,,Agent,en/p10/d1983,,Inf,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p10/d2255,,,,,,,,,,,,,,,,,,,,,,,,,
capture.v.03,,Plur,1,,capture,VERB,VBD,person.n.01,nsubj,Agent,en/p10/d2255,Past,Fin,Nom,Plur,1,Prs,we,PRON,PRP,Ind,,,,,,,,,,,,,,,
capture.v.03,,Plur,1,,capture,VERB,VBD,time.n.08,,Time,en/p10/d2255,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
capture.v.03,,Plur,1,,capture,VERB,VBD,cicada.n.01,obj,Theme,en/p10/d2255,Past,Fin,,Plur,,,cicada,NOUN,NNS,Ind,,,,,,,,,,,,,,,
capture.v.03,,Plur,1,,capture,VERB,VBD,net.n.02,obl,Instrument,en/p10/d2255,Past,Fin,,Sing,,,net,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p10/d2255,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p10/d3372,,,,,,,,,,,,,,,,,,,,,,,,,
insult.v.01,,,,,insult,VERB,VBD,female.n.02,nsubj,Agent,en/p10/d3372,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
insult.v.01,,,,,insult,VERB,VBD,female.n.02,obj,Time,en/p10/d3372,Past,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
insult.v.01,,,,,insult,VERB,VBD,time.n.08,,Theme,en/p10/d3372,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,TPR,en/p10/d3372,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p10/d3372,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p10/d1896,,,,,,,,,,,,,,,,,,,,,,,,,
make.v.06,,,,,make,VERB,VBD,person.n.01,nsubj,Agent,en/p10/d1896,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
make.v.06,,,,,make,VERB,VBD,time.n.08,,Time,en/p10/d1896,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
make.v.06,,,,,make,VERB,VBD,supper.n.01,obj,Product,en/p10/d1896,Past,Fin,,Sing,,,supper,NOUN,NN,Ind,,,,,,,,,,,,,,,
